timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1653502270160,665,PostLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,51993,1203,1,5,http://localhost/my_view_page.php,209,0,0
1653502270160,209,PostLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,324,1,5,http://localhost/login.php,209,0,0
1653502270370,93,PostLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,93,0,0
1653502270463,154,PostLogin-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,281,1,5,http://localhost/index.php,154,0,0
1653502270617,208,PostLogin-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,49874,288,1,5,http://localhost/my_view_page.php,207,0,0
1653502270291,570,CloseIssue,200,OK,CloseIssueThreadGroup 3-1,text,true,,21479,1301,1,5,http://localhost/view.php?id=19,439,0,0
1653502270291,439,CloseIssue-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,642,783,1,5,http://localhost/bug_update.php,439,0,0
1653502270730,131,CloseIssue-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,20837,518,1,5,http://localhost/view.php?id=19,130,0,0
1653502270755,107,SendLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,5459,307,1,5,http://localhost/login_password_page.php,107,0,0
1653502270825,124,BugReportPageGet,200,OK,CreateIssueThreadGroup 2-1,text,true,,21459,291,1,5,http://localhost/bug_report_page.php,123,0,0
1653502270763,209,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,94,0,0
1653502270763,94,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,94,0,0
1653502270857,115,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,115,0,0
1653502270861,230,GetHost,200,OK,CloseIssueThreadGroup 3-1,text,true,,5707,288,1,5,http://localhost/login_page.php,113,0,0
1653502270861,113,GetHost-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,710,114,1,5,http://localhost/,113,0,0
1653502270975,116,GetHost-1,200,OK,CloseIssueThreadGroup 3-1,text,true,,4997,174,1,5,http://localhost/login_page.php,116,0,0
1653502270972,121,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5458,306,1,5,http://localhost/login_password_page.php,121,0,0
1653502270435,690,PostLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,15635,930,1,5,http://localhost/account_page.php,390,0,0
1653502270435,390,PostLogin-0,302,Found,CreateUserThreadGroup 4-1,text,true,,845,325,1,5,http://localhost/login.php,390,0,0
1653502270825,113,PostLogin-1,302,Found,CreateUserThreadGroup 4-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,113,0,0
1653502270938,187,PostLogin-2,200,OK,CreateUserThreadGroup 4-1,text,true,,14146,288,1,5,http://localhost/account_page.php,187,0,0
1653502270949,212,BugReportPost,200,OK,CreateIssueThreadGroup 2-1,text,true,,11751,766,1,5,http://localhost/bug_report.php,211,0,0
1653502271092,93,SendLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,5454,304,1,5,http://localhost/login_password_page.php,93,0,0
1653502271126,95,GetManagePage,200,OK,CreateUserThreadGroup 4-1,text,true,,13186,299,1,5,http://localhost/manage_overview_page.php%20,95,0,0
1653502270862,400,PostLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,15632,930,1,5,http://localhost/account_page.php,216,0,0
1653502270862,216,PostLogin-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,844,325,1,5,http://localhost/login.php,216,0,0
1653502271078,90,PostLogin-1,302,Found,CreateProjectThreadGroup 5-1,text,true,,643,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,90,0,0
1653502271168,94,PostLogin-2,200,OK,CreateProjectThreadGroup 5-1,text,true,,14145,288,1,5,http://localhost/account_page.php,94,0,0
1653502271161,185,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,5707,288,1,5,http://localhost/login_page.php,94,0,0
1653502271161,94,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,710,114,1,5,http://localhost/,94,0,0
1653502271255,91,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,4997,174,1,5,http://localhost/login_page.php,91,0,0
1653502271263,113,GetManagePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,13185,299,1,5,http://localhost/manage_overview_page.php%20,113,0,0
1653502271222,197,GetManageUsersPage,200,OK,CreateUserThreadGroup 4-1,text,true,,37134,292,1,5,http://localhost/manage_user_page.php,197,0,0
1653502271346,112,SendLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,112,0,0
1653502271376,97,GetManageProjectPage,200,OK,CreateProjectThreadGroup 5-1,text,true,,20962,292,1,5,http://localhost/manage_proj_page.php,96,0,0
1653502271420,99,GetManageCreateUserPage,200,OK,CreateUserThreadGroup 4-1,text,true,,14202,299,1,5,http://localhost/manage_user_create_page.php,99,0,0
1653502271474,111,PostManageProjectCreatePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,14126,454,1,5,http://localhost/manage_proj_create_page.php,110,0,0
1653502271093,561,PostLogin,200,OK,LoginThreadGroup 1-1,text,true,,55880,1205,1,5,http://localhost/my_view_page.php,162,0,0
1653502271093,162,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,838,326,1,5,http://localhost/login.php,162,0,0
1653502271255,88,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,88,0,0
1653502271343,84,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,84,0,0
1653502271427,227,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,53761,288,1,5,http://localhost/my_view_page.php,226,0,0
1653502271520,149,PostCreateUser,200,OK,CreateUserThreadGroup 4-1,text,true,,11962,530,1,5,http://localhost/manage_user_create.php,148,0,0
1653502271585,189,PostCreateProject,200,OK,CreateProjectThreadGroup 5-1,text,true,,11619,523,1,5,http://localhost/manage_proj_create.php,189,0,0
1653502271654,181,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,80,0,0
1653502271654,80,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,80,0,0
1653502271734,101,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,101,0,0
1653502271835,289,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,289,0,0
1653502271669,570,PostConfirmEmptyPassword,200,OK,CreateUserThreadGroup 4-1,text,true,,11750,543,1,5,http://localhost/manage_user_create.php,569,0,0
1653502271776,466,GetHost,200,OK,CreateProjectThreadGroup 5-1,text,true,,5670,288,1,5,http://localhost/login_page.php,344,0,0
1653502271776,344,GetHost-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,709,114,1,5,http://localhost/,344,0,0
1653502272120,122,GetHost-1,200,OK,CreateProjectThreadGroup 5-1,text,true,,4961,174,1,5,http://localhost/login_page.php,122,0,0
1653502272242,82,SendLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,5461,307,1,5,http://localhost/login_password_page.php,82,0,1
1653502271185,1159,PostLogin,200,OK,CloseIssueThreadGroup 3-1,text,true,,51997,1203,1,5,http://localhost/my_view_page.php,219,0,0
1653502271185,219,PostLogin-0,302,Found,CloseIssueThreadGroup 3-1,text,true,,838,324,1,5,http://localhost/login.php,219,0,0
1653502271404,94,PostLogin-1,302,Found,CloseIssueThreadGroup 3-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,94,0,0
1653502271498,105,PostLogin-2,302,Found,CloseIssueThreadGroup 3-1,text,true,,644,281,1,5,http://localhost/index.php,105,0,0
1653502271603,741,PostLogin-3,200,OK,CloseIssueThreadGroup 3-1,text,true,,49878,288,1,5,http://localhost/my_view_page.php,740,0,0
1653502272239,185,GetHost,200,OK,CreateUserThreadGroup 4-1,text,true,,5707,288,1,5,http://localhost/login_page.php,101,0,0
1653502272239,101,GetHost-0,302,Found,CreateUserThreadGroup 4-1,text,true,,710,114,1,5,http://localhost/,101,0,0
1653502272340,84,GetHost-1,200,OK,CreateUserThreadGroup 4-1,text,true,,4997,174,1,5,http://localhost/login_page.php,84,0,0
1653502271458,980,PostLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,50972,1204,1,5,http://localhost/my_view_page.php,278,0,0
1653502271458,278,PostLogin-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,838,325,1,5,http://localhost/login.php,278,0,0
1653502271736,382,PostLogin-1,302,Found,CreateIssueThreadGroup 2-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,382,0,0
1653502272118,74,PostLogin-2,302,Found,CreateIssueThreadGroup 2-1,text,true,,644,281,1,5,http://localhost/index.php,74,0,0
1653502272192,246,PostLogin-3,200,OK,CreateIssueThreadGroup 2-1,text,true,,48853,288,1,5,http://localhost/my_view_page.php,245,0,0
1653502272344,112,GetBugsPage,200,OK,CloseIssueThreadGroup 3-1,text,true,,70323,293,1,5,http://localhost/view_all_bug_page.php,111,0,0
1653502272424,92,SendLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,5460,307,1,5,http://localhost/login_password_page.php,92,0,0
1653502272438,103,BugReportPageGet,200,OK,CreateIssueThreadGroup 2-1,text,true,,21582,291,1,5,http://localhost/bug_report_page.php,102,0,0
1653502272541,112,BugReportPost,200,OK,CreateIssueThreadGroup 2-1,text,true,,11837,766,1,5,http://localhost/bug_report.php,111,0,0
1653502272458,202,GetBug,200,OK,CloseIssueThreadGroup 3-1,text,true,,30247,512,1,5,http://localhost/view.php?id=7,168,0,0
1653502272324,405,PostLogin,200,OK,CreateProjectThreadGroup 5-1,text,true,,15717,930,1,5,http://localhost/account_page.php,219,0,0
1653502272324,219,PostLogin-0,302,Found,CreateProjectThreadGroup 5-1,text,true,,845,325,1,5,http://localhost/login.php,219,0,0
1653502272543,87,PostLogin-1,302,Found,CreateProjectThreadGroup 5-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,87,0,0
1653502272630,99,PostLogin-2,200,OK,CreateProjectThreadGroup 5-1,text,true,,14228,288,1,5,http://localhost/account_page.php,98,0,0
1653502272124,662,PostLogin,200,OK,LoginThreadGroup 1-1,text,true,,55879,1204,1,5,http://localhost/my_view_page.php,255,0,0
1653502272124,255,PostLogin-0,302,Found,LoginThreadGroup 1-1,text,true,,838,325,1,5,http://localhost/login.php,255,0,0
1653502272379,108,PostLogin-1,302,Found,LoginThreadGroup 1-1,text,true,,637,310,1,5,http://localhost/login_cookie_test.php?return=index.php,108,0,0
1653502272487,96,PostLogin-2,302,Found,LoginThreadGroup 1-1,text,true,,644,281,1,5,http://localhost/index.php,96,0,0
1653502272583,203,PostLogin-3,200,OK,LoginThreadGroup 1-1,text,true,,53760,288,1,5,http://localhost/my_view_page.php,202,0,0
1653502272663,131,ChangeBugStatus,200,OK,CloseIssueThreadGroup 3-1,text,true,,21272,723,1,5,http://localhost/bug_change_status_page.php,131,0,0
1653502272729,100,GetManagePage,200,OK,CreateProjectThreadGroup 5-1,text,true,,13268,299,1,5,http://localhost/manage_overview_page.php%20,99,0,0
1653502272653,199,GetHost,200,OK,CreateIssueThreadGroup 2-1,text,true,,5707,288,1,5,http://localhost/login_page.php,100,0,0
1653502272653,100,GetHost-0,302,Found,CreateIssueThreadGroup 2-1,text,true,,710,114,1,5,http://localhost/,100,0,0
1653502272753,99,GetHost-1,200,OK,CreateIssueThreadGroup 2-1,text,true,,4997,174,1,5,http://localhost/login_page.php,99,0,0
1653502272516,355,PostLogin,200,OK,CreateUserThreadGroup 4-1,text,true,,15717,930,1,5,http://localhost/account_page.php,146,0,0
1653502272516,146,PostLogin-0,302,Found,CreateUserThreadGroup 4-1,text,true,,845,325,1,5,http://localhost/login.php,146,0,0
1653502272662,107,PostLogin-1,302,Found,CreateUserThreadGroup 4-1,text,true,,644,317,1,5,http://localhost/login_cookie_test.php?return=account_page.php,107,0,0
1653502272769,102,PostLogin-2,200,OK,CreateUserThreadGroup 4-1,text,true,,14228,288,1,5,http://localhost/account_page.php,101,0,0
1653502272852,93,SendLogin,200,OK,CreateIssueThreadGroup 2-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,93,0,0
1653502272786,215,GetHost,200,OK,LoginThreadGroup 1-1,text,true,,5707,288,1,5,http://localhost/login_page.php,119,0,0
1653502272786,119,GetHost-0,302,Found,LoginThreadGroup 1-1,text,true,,710,114,1,5,http://localhost/,119,0,0
1653502272906,95,GetHost-1,200,OK,LoginThreadGroup 1-1,text,true,,4997,174,1,5,http://localhost/login_page.php,95,0,0
1653502273002,86,SendLogin,200,OK,LoginThreadGroup 1-1,text,true,,5456,305,1,5,http://localhost/login_password_page.php,86,0,0
1653502273088,95,PostLogin,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,LoginThreadGroup 1-1,text,false,,2556,0,1,5,http://localhost/login.php,0,0,0
1653502272945,238,PostLogin,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,CreateIssueThreadGroup 2-1,text,false,,2556,0,1,5,http://localhost/login.php,0,0,0
1653502272795,389,CloseIssue,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,CloseIssueThreadGroup 3-1,text,false,,2556,0,1,5,http://localhost/bug_update.php,0,0,0
1653502272871,313,GetManagePage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,CreateUserThreadGroup 4-1,text,false,,2556,0,1,3,http://localhost/manage_overview_page.php%20,0,0,0
1653502272829,355,GetManageProjectPage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,CreateProjectThreadGroup 5-1,text,false,,2556,0,1,1,http://localhost/manage_proj_page.php,0,0,0
